id,title,author,description,genres,coverUrl
iiHxjgEACAAJ,When Magics Meet,Jeffrey C. Dillow,"After 30 years the author of the High Fantasy role-playing series is back with a new novel. A young alchemist, who could care less about magic, is forced to leave his comfortable surroundings and deal with the conflicts that the ""True Ones"" encounter trying to keep magic untainted by the influence of demons. Based on his popular role-playing game this novel is an action adventure about the challenges a young couple face in their relationship at a time when science is just beginning to evolve. Coming from two unique backgrounds and armed only with the love for each other, they struggle to keep their family together in a world where nothing will remain the same.",,https://books.google.com/books/content?id=iiHxjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
qCFjDwAAQBAJ,Fantastic Realms!,V. Shane Colclough,"Create Your Own Fantastic Realms! An arduous journey leads you to a hilltop. Before you stretches a land of castles filled with noble knights, elven warriors and fearsome goblins and gargoyles. At your feet lies a book... Within its pages you will discover the secrets to sketching, drawing and coloring wondrous worlds - realms filled with creatures friendly and foul, beautiful princesses and stealthy magic-users, ancient ruins and dragons' lairs. Begin your journey by following the steps within, which will guide you from simple sketches to fully colored works of art. Take heart, brave traveler, for you'll be aided in your quest by: • Texture and coloring keys that show you exactly how to create dozens of different effects • A brainstorming game that, with a roll of the dice, allows you to mix and match character, creature and scene characteristics But beware, friend: Along the way, you will be powerless to resist the temptation to explore the strange and twisted detours of your own utterly original imaginings. Wield your pencil bravely - so begins your adventure... 30+ step-by-step demonstrations make it easy to create your own fantastic worlds! • The Characters: Human or elf, fighter or princess ... learn to outfit your characters with specialized clothing, weaponry and magical items, and tell their tales with dynamic gesture and motion. • The Creatures: Evoke dragons, demons, griffins and other edgy beasts of your own twisted imaginings, with special attention to key details that make them look regal or demented. • The Settings: Construct convincing environments that set the tone and atmosphere of your story, be it a mysterious tower, ancient ruins or a peaceful village.",Art,https://books.google.com/books/content?id=qCFjDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
X3aAsPKWEmYC,The Castle of Iron,"Lyon Sprague De Camp, Fletcher Pratt","It's like this... I am a psychologist at a university in Ohio--very solid state, solid job. What with one thing and another my wife happens to be a fictional character from a poem. This is hard to explain. When she disappears into another world, it is much harder to explain--particularly to the cops. When I follow her with a magic carpet, a werewolf, and some spells that don't quite work--it's impossible to explain. Unless, of course, you read the book...",Fantasy fiction,https://books.google.com/books/content?id=X3aAsPKWEmYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
d4rwBgAAQBAJ,"The Dragon Blood Collection, Books 1-3",Lindsay Buroker,"A thousand years have passed since a dragon has been seen in the world. Science and technology have replaced magic, which has dwindled until it has become little more than an element of myth and legend. There are those who still have dragon blood flowing through their veins, distant descendants of the mighty creatures of old. These rare humans have the power to cast magic, the power to heal, and the power to craft alchemical weapons capable of starting wars… or ending them. But they are feared for those powers, and in recent centuries, they have been hunted nearly to extinction. The few remaining survivors must find a way to change how humanity perceives them or be lost to the world forever. The Dragon Blood Collection includes three full-length novels of action, magic, and romance: Balanced on the Blade’s Edge Deathmaker Blood Charged",Fiction,https://books.google.com/books/content?id=d4rwBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
ApxYDwAAQBAJ,Fantasy/Animation,"Christopher Holliday, Alexander Sergeant","This book examines the relationship that exists between fantasy cinema and the medium of animation. Animation has played a key role in defining our collective expectations and experiences of fantasy cinema, just as fantasy storytelling has often served as inspiration for our most popular animated film and television. Bringing together contributions from world-renowned film and media scholars, Fantasy/Animation considers the various historical, theoretical, and cultural ramifications of the animated fantasy film. This collection provides a range of chapters on subjects including Disney, Pixar, and Studio Ghibli, filmmakers such as Ralph Bakshi and James Cameron, and on film and television franchises such as Dreamworks’ How To Train Your Dragon (2010–) and HBO’s Game of Thrones (2011–).",Performing Arts,https://books.google.com/books/content?id=ApxYDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
lby5xwEACAAJ,Fantasy Football Draft Strategy Guide,Patrick Tursic,"The well-reviewed Fantasy Football Draft Strategy Guide has been updated for the 2019 season of fantasy football! It focuses on draft strategies that make use of game theory and analytics and applies them to fantasy football. An emphasis is made on finding value throughout the draft process. This book is a complete guide that includes strategies, informative graphics, detailed examples and useful links to dominate your fantasy football drafts! A good strategy is designed to get you the best players at the most advantageous draft position. Learning how to optimize conditions that put you into position to acquire players that offer the most value is the key to successful player acquisition, and those principles are covered extensively in this book. Value-Based Drafting and using Wisdom of the Crowd to identify and target high-upside players is heavily investigated. So is using Average Draft Position to gain leverage over your competitors to obtain the players you want. The Fantasy Football Draft Strategy Guide is for fantasy football players who want to step up their game to the next level by using statistical analysis to build winning, title-contending teams. Highlights of the Fantasy Football Draft Strategy Guide include: A review of game theory and how it applies to fantasy football drafts Discussion of metrics and analytics and their applicability to fantasy football The importance of obtaining value, with an emphasis on identifying undervalued players and sleeper players A comprehensive examination of strategies that include: Value-Based Drafting, drafting based on Average Draft Position, and using tiers to separate players of similar value Investigating the importance of consistency in fantasy football and how to quantify it A step-by-step explanation of a successful draft process The importance of identifying targets and who to target broken down by position A list of players to target in this year's fantasy football drafts How to prepare informative VBD cheat sheets that will aid tremendously in the player acquisition process The importance of mock drafts and how to properly gain information from them Links and descriptions to key fantasy football tools available online The Fantasy Football Draft Strategy Guide is a one-stop guide that, when read from beginning to end, gives fantasy football players of all levels new insights into what it takes to field a winning fantasy football team.",,https://books.google.com/books/content?id=lby5xwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
StL8vALdQHkC,Vivian Vande Velde,Candie Moonshower,"""A biography of American author Vivian Vande Velde""--Provided by publisher.",Juvenile Nonfiction,https://books.google.com/books/content?id=StL8vALdQHkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
61PztgEACAAJ,Fantasy Notebook 19,"Samuriel Sternenfeuer, Arthanan Arthanan Verlag","This amazing notebook provide much of space to record your ideas, dreams and poems. Create grand plans, lovely designs or let your mind wander. It is designed for any of these needs and more. Beautiful rotary fantasy cover 120 blank white pages with a sweet small corner motive High gloss finish softcover 6"" wide x 9"" high An excellent value More lovely fantasy cover designs available. Take a look.",,https://books.google.com/books/content?id=61PztgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Ht8LAQAAMAAJ,"How to Write Tales of Horror, Fantasy & Science Fiction",Jerry N. Williamson,"The masters of speculative fiction share how-to instruction on writing stories about the weird, the fantastic, the unknown and the imagined, in 27 succinct chapters.",Language Arts & Disciplines,https://books.google.com/books/content?id=Ht8LAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
22uKzgEACAAJ,Challenging the Fantasy Bond,Robert Firestone,"""Why are many of us compelled to repeat the pain of our past, while avoiding positive experiences that could enrich our lives? In this thought-provoking book, clinical psychologist and theorist Robert Firestone explains how the fantasy bond, an illusion of connection, develops to protect us from negative experiences with parents or caregivers. Later in life, the fantasy bond manifests itself in destructive internal voices and imagined connections to family members, intimate partners, and social groups. Compelling case studies illustrate how these negative voices interfere with true intimacy, and demonstrate how Voice Therapy, a cognitive/affective/behavioral methodology, can be used to counteract destructive internal messages and help individuals embrace the present, instead of living in the past. Challenging our illusions of a merged identity, and moving toward separation and individuation are essential if we are to become fully autonomous human beings. This thorough update of a classic work is particularly timely because it also identifies existential fears that contribute to death anxiety, prejudice, and political divisiveness""--",Defense mechanisms (Psychology),https://books.google.com/books/content?id=22uKzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
